Houses,Price,Area
60,23352885.0,2018-05-28 04:40:54.310287.area
2,1329800.0,2018-05-28 04:40:54.576840.area
60,23199150.0,2018-05-28 04:41:27.028133.area
60,23195850.0,2018-05-28 04:41:41.953009.area
60,23731590.0,2018-05-28 04:41:52.250508.area
60,23446410.0,2018-05-28 04:41:55.404267.area
60,23614290.0,2018-05-28 04:42:01.868616.area
60,23331540.0,2018-05-28 04:42:04.925395.area
60,23246655.0,2018-05-28 04:42:51.847686.area
60,23683410.0,2018-05-28 04:43:06.680732.area
60,23666340.0,2018-05-28 04:43:12.423528.area
60,23318775.0,2018-05-28 04:43:20.992386.area
60,23618955.0,2018-05-28 04:43:59.741139.area
60,23548890.0,2018-05-28 04:44:20.353798.area
60,23457315.0,2018-05-28 04:44:50.669424.area
60,23561475.0,2018-05-28 04:44:57.377517.area
60,23282820.0,2018-05-28 04:45:14.155707.area
60,23060520.0,2018-05-28 04:45:18.836612.area
60,23482680.0,2018-05-28 04:45:25.147130.area
60,23289390.0,2018-05-28 04:45:28.487859.area
60,23828220.0,2018-05-28 04:45:51.717944.area
60,23683965.0,2018-05-28 04:46:07.049804.area
60,23764980.0,2018-05-28 04:46:20.719129.area
60,23916750.0,2018-05-28 04:46:41.919879.area
60,23642220.0,2018-05-28 04:46:51.094089.area
60,23887620.0,2018-05-28 04:46:53.260096.area
60,23727300.0,2018-05-28 04:46:59.061985.area
60,23157405.0,2018-05-28 04:47:16.860054.area
60,23641830.0,2018-05-28 04:47:29.397078.area
60,23269125.0,2018-05-28 04:47:39.426126.area
60,23281215.0,2018-05-28 04:48:02.381588.area
60,23839695.0,2018-05-28 04:48:15.852840.area
60,23582430.0,2018-05-28 04:48:27.150983.area
60,24088230.0,2018-05-28 04:48:31.176283.area
60,23639235.0,2018-05-28 04:49:05.752400.area
60,23444295.0,2018-05-28 04:49:15.688535.area
60,23501550.0,2018-05-28 04:49:42.884702.area
60,23616450.0,2018-05-28 04:49:45.694949.area
60,23357370.0,2018-05-28 04:50:12.444865.area
60,23354205.0,2018-05-28 04:50:26.574720.area
60,23664480.0,2018-05-28 04:51:08.066296.area
60,23041125.0,2018-05-28 04:51:15.602119.area
60,23188050.0,2018-05-28 04:51:23.831983.area
60,23592285.0,2018-05-28 04:51:56.739031.area
60,23090205.0,2018-05-28 04:52:06.440648.area
60,23351520.0,2018-05-28 04:52:37.922839.area
60,23777250.0,2018-05-28 04:52:51.334410.area
60,23563500.0,2018-05-28 04:53:21.768547.area
60,23550195.0,2018-05-28 04:53:49.657225.area
60,23083710.0,2018-05-28 04:54:01.118469.area
60,23658480.0,2018-05-28 04:54:04.135652.area
60,23519925.0,2018-05-28 04:54:56.052511.area
60,23844075.0,2018-05-28 04:54:59.669635.area
60,23495445.0,2018-05-28 04:55:05.919196.area
60,23433285.0,2018-05-28 04:55:13.082998.area
60,23195775.0,2018-05-28 04:55:21.122580.area
60,23484930.0,2018-05-28 04:55:48.606560.area
60,23680890.0,2018-05-28 04:56:07.469947.area
60,23524425.0,2018-05-28 04:56:09.579327.area
