Houses,Price,Area
20,12602100.0,None
20,12602100.0,None
20,12742605.0,None
20,12742605.0,None
20,12698430.0,None
20,12742605.0,None
20,12734055.0,None
20,12742605.0,None
20,12910605.0,None
20,12884325.0,None
20,12926565.0,None
20,12926565.0,None
20,12926565.0,None
20,12960765.0,None
20,12960765.0,None
20,12960765.0,None
20,12960765.0,None
20,13010925.0,None
20,12971025.0,None
20,13010925.0,None
20,13010925.0,None
20,13010925.0,None
20,12879525.0,None
20,13010925.0,None
20,13010925.0,None
20,12968175.0,None
20,13010925.0,None
20,13010925.0,None
20,13010925.0,None
20,13010925.0,None
20,13102425.0,None
20,13102425.0,None
20,13102425.0,None
20,13102425.0,None
20,13102425.0,None
20,13102425.0,None
20,13070505.0,None
20,12971025.0,None
20,13102425.0,None
20,13102425.0,None
20,13089600.0,None
20,13102425.0,None
20,13102425.0,None
20,13102425.0,None
20,13102425.0,None
20,13102425.0,None
20,13145175.0,None
20,13145175.0,None
20,13145175.0,None
20,13145175.0,None
20,13145175.0,None
20,13145175.0,None
20,13145175.0,None
20,13136625.0,None
20,13145175.0,None
20,13145175.0,None
20,13013775.0,None
20,13145175.0,None
20,13145175.0,None
20,13145175.0,None
20,13121235.0,None
20,13145175.0,None
20,13136625.0,None
20,13193910.0,None
20,13193910.0,None
20,13193910.0,None
20,13198185.0,None
20,13198185.0,None
20,13033485.0,None
20,13198185.0,None
20,13161585.0,None
20,13198185.0,None
20,13198185.0,None
20,13198185.0,None
20,13198185.0,None
20,13187070.0,None
20,13193910.0,None
20,13216485.0,None
20,13201485.0,None
20,13216485.0,None
20,13216485.0,None
20,13253085.0,None
20,13222125.0,None
20,13253085.0,None
20,13221165.0,None
20,13229145.0,None
20,13277025.0,None
20,13258725.0,None
20,13277025.0,None
20,13277025.0,None
20,13269045.0,None
20,13277025.0,None
20,13277025.0,None
20,13277025.0,None
20,13277025.0,None
20,13242825.0,None
20,13277025.0,None
20,13277025.0,None
20,13277025.0,None
20,13242825.0,None
20,13251375.0,None
20,13277025.0,None
20,13277025.0,None
20,13295325.0,None
20,13295325.0,None
20,13295325.0,None
20,13295325.0,None
20,13313625.0,None
20,13313625.0,None
20,13313625.0,None
20,13313625.0,None
20,13313625.0,None
20,13313625.0,None
20,13324740.0,None
20,13377300.0,None
20,13411500.0,None
20,13411500.0,None
20,13398675.0,None
20,13411500.0,None
20,13419480.0,None
20,13411500.0,None
20,13411500.0,None
20,13419480.0,None
20,13379580.0,None
20,13462230.0,None
20,13462230.0,None
20,13419480.0,None
20,13447410.0,None
20,13443930.0,None
20,13462230.0,None
20,13462230.0,None
20,13462230.0,None
20,13462230.0,None
20,13520430.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13575330.0,None
20,13562505.0,None
20,13575330.0,None
20,13558230.0,None
20,13534050.0,None
20,13543410.0,None
20,13583310.0,None
20,13587585.0,None
20,13587585.0,None
20,13591860.0,None
20,13626060.0,None
20,13605420.0,None
20,13626060.0,None
20,13626060.0,None
20,13626060.0,None
20,13594140.0,None
20,13626060.0,None
20,13630335.0,None
20,13630335.0,None
20,13630335.0,None
20,13630335.0,None
20,13630335.0,None
20,13612035.0,None
20,13614375.0,None
20,13630335.0,None
20,13640085.0,None
20,13627260.0,None
20,13622985.0,None
20,13648635.0,None
